id,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
7136,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"APSRTC - 9331","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 22:45:00","05h 30m","2024-08-20 04:15:00",2.5,344.00,30
7137,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"APSRTC - 3979","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 22:45:00","04h 30m","2024-08-20 03:15:00",5,344.00,21
7138,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"APSRTC - 3016","INDRA(A.C. Seater)","2024-08-19 23:00:00","04h 30m","2024-08-20 03:30:00",4.1,414.00,7
7139,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"APSRTC - 3463","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 23:00:00","04h 30m","2024-08-20 03:30:00",3.9,344.00,32
7140,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"APSRTC - 3098","ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)","2024-08-19 23:02:00","05h 58m","2024-08-20 05:00:00",3.8,328.00,35
7141,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"APSRTC - 3269","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)","2024-08-19 23:10:00","05h 05m","2024-08-20 04:15:00",3.8,342.00,37
7142,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"APSRTC - 2748","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 23:30:00","04h 20m","2024-08-20 03:50:00",4.3,342.00,31
7143,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"APSRTC - 9497","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 23:45:00","04h 30m","2024-08-20 04:15:00",3.7,344.00,31
7144,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"APSRTC - 3022","ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)","2024-08-19 23:50:00","04h 55m","2024-08-20 04:45:00",3.8,328.00,35
7145,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"TSRTC - 8670","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)","2024-08-19 19:30:00","05h 30m","2024-08-20 01:00:00",3.6,347.00,14
7146,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,"Electric A/C Seater (2+2)","2024-08-19 21:00:00","04h 45m","2024-08-20 01:45:00",3.3,463.00,2
7147,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"SRKT Travels","A/C Seater / Sleeper (2+1)","2024-08-19 21:30:00","04h 30m","2024-08-20 02:00:00",3.9,650.00,2
7148,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,"Electric A/C Seater/Sleeper (2+1)","2024-08-19 21:45:00","04h 45m","2024-08-20 02:30:00",3.3,665.00,1
7149,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sai RK Travels","Non A/C Seater / Sleeper (2+1)","2024-08-19 21:55:00","03h 50m","2024-08-20 01:45:00",3.4,699.00,1
7150,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sri KVR Travels","A/C Seater / Sleeper (2+1)","2024-08-19 22:00:00","05h 00m","2024-08-20 03:00:00",4.7,762.00,12
7151,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sri KVR Travels","Non A/C Seater / Sleeper (2+1)","2024-08-19 22:15:00","04h 00m","2024-08-20 02:15:00",4.7,690.00,3
7152,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sri Amaravathi Travels","NON A/C Hi-Tech Push Back (2+2)","2024-08-19 22:30:00","04h 01m","2024-08-20 02:31:00",3.7,585.00,7
7153,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Nani’s Sai Krishna Travels","A/C Seater / Sleeper (2+1)","2024-08-19 22:40:00","02h 05m","2024-08-20 00:45:00",3.1,700.00,5
7154,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Morning Star Travels","A/C Sleeper (2+1)","2024-08-19 22:30:00","04h 15m","2024-08-20 02:45:00",2.7,790.00,6
7155,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"SVR Tours and Travels","Volvo A/C Sleeper (2+1)","2024-08-19 19:30:00","04h 15m","2024-08-19 23:45:00",4.1,2170.00,2
7156,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"SVR Tours and Travels","Volvo Multi Axle Sleeper B11R (2+1)","2024-08-19 19:30:00","04h 15m","2024-08-19 23:45:00",4.1,2270.00,5
7157,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Mayuri Travels","A/C Seater / Sleeper (2+1)","2024-08-19 19:30:00","04h 20m","2024-08-19 23:50:00",3.5,1999.00,5
7158,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sri Keerthana Sai Travels","Non A/C Seater / Sleeper (2+1)","2024-08-19 19:30:00","03h 35m","2024-08-19 23:05:00",3.2,2100.00,1
7159,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,"Electric A/C Seater/Sleeper (2+1)","2024-08-19 20:00:00","04h 45m","2024-08-20 00:45:00",3.3,904.00,2
7160,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"VV Vinayak Travels","Non A/C Seater / Sleeper (2+1)","2024-08-19 20:30:00","04h 50m","2024-08-20 01:20:00",3.1,1500.00,3
7161,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sai Balaji Travels","A/C Sleeper (2+1)","2024-08-19 20:57:00","04h 08m","2024-08-20 01:05:00",3.8,949.00,4
7162,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sri KVR Travels","Non A/C Seater / Sleeper (2+1)","2024-08-19 21:00:00","05h 00m","2024-08-20 02:00:00",4.7,990.00,3
7163,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sri Padmavathi Travels","A/C Sleeper (2+1)","2024-08-19 21:25:00","05h 05m","2024-08-20 02:30:00",3.4,1350.00,18
7164,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Jayalakshmi Tours and Travels","A/C Seater / Sleeper (2+1)","2024-08-19 21:30:00","05h 00m","2024-08-20 02:30:00",3.8,1099.00,1
7165,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sri Dhanalakshmi Travels","A/C Sleeper (2+1)","2024-08-19 21:50:00","04h 40m","2024-08-20 02:30:00",3.1,2000.00,30
7166,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"IRA Travels","A/C Seater / Sleeper (2+1)","2024-08-19 22:30:00","04h 30m","2024-08-20 03:00:00",3.9,1250.00,14
7167,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sai Sri Krishna Travels","A/C Seater / Sleeper (2+1)","2024-08-19 22:45:00","03h 55m","2024-08-20 02:40:00",3.5,1290.00,18
7168,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sai Sri Krishna Travels","A/C Seater / Sleeper (2+1)","2024-08-19 22:50:00","04h 40m","2024-08-20 03:30:00",3.5,1250.00,10
7169,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,"Electric A/C Seater/Sleeper (2+1)","2024-08-19 23:00:00","04h 45m","2024-08-20 03:45:00",3.9,989.00,2
7170,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sri Padmavathi Travels","A/C Sleeper (2+1)","2024-08-19 23:00:00","03h 30m","2024-08-20 02:30:00",3.4,1350.00,17
7171,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Sri Laxmi Sravanthi Siva Tours And Travels","Non A/C Seater / Sleeper (2+1)","2024-08-19 19:25:00","06h 05m","2024-08-20 01:30:00",2.8,1050.00,1
7172,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Naveen Tours and Travels","A/C Seater/Sleeper (2+1)","2024-08-19 20:00:00","03h 59m","2024-08-19 23:59:00",0,3999.00,44
7173,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Naveen Tours and Travels","AC Seater (2+2)","2024-08-19 21:55:00","04h 20m","2024-08-20 02:15:00",0,2390.00,33
7174,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"RAJULATALLI TRAVELS","NON A/C Semi Sleeper (2+2)","2024-08-19 22:00:00","04h 00m","2024-08-20 02:00:00",0,1500.00,18
7175,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Morning Star Travels","A/C Sleeper (2+1)","2024-08-19 22:00:00","04h 55m","2024-08-20 02:55:00",2.6,990.00,23
7176,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Morning Star Travels","A/C Sleeper (2+1)","2024-08-19 22:00:00","04h 35m","2024-08-20 02:35:00",2.6,990.00,1
7177,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Naveen Tours and Travels","AC Seater (2+2)","2024-08-19 22:30:00","03h 45m","2024-08-20 02:15:00",0,3999.00,40
7178,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Naveen Tours and Travels","AC Seater (2+3)","2024-08-19 22:34:00","04h 41m","2024-08-20 03:15:00",0,2200.00,38
7179,"Visakhapatnam to Rajahmundry",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,"Naveen Tours and Travels","A/C Seater / Sleeper (2+1)","2024-08-19 22:45:00","03h 30m","2024-08-20 02:15:00",0,3999.00,45
7180,"Rayachoti to Bangalore",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,"Abhishek Bus","Scania Multi-Axle AC Semi Sleeper (2+2)","2024-08-19 23:20:00","07h 00m","2024-08-20 06:20:00",3.8,1699.00,7
7181,"Rayachoti to Bangalore",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,"Indu Travels","A/C Sleeper (2+1)","2024-08-19 23:55:00","05h 05m","2024-08-20 05:00:00",3.1,1899.00,5
7182,"Rayachoti to Bangalore",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,"Sri Mukundha Travels","NON A/C Semi Sleeper / Sleeper (2+1)","2024-08-19 23:59:00","04h 31m","2024-08-20 04:30:00",2.8,3999.00,38
7183,"Rayachoti to Bangalore",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,"Indu Travels","A/C Sleeper (2+1)","2024-08-19 23:59:00","05h 01m","2024-08-20 05:00:00",2.7,1899.00,3
7184,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6609","STAR LINER(NON-AC SLEEPER 2+1)","2024-08-19 20:30:00","04h 30m","2024-08-20 01:00:00",3.7,464.00,13
7185,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6319","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 21:00:00","04h 45m","2024-08-20 01:45:00",3.4,340.00,31
7186,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6542","STAR LINER(NON-AC SLEEPER 2+1)","2024-08-19 21:00:00","04h 30m","2024-08-20 01:30:00",4.7,412.00,14
7187,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6345","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 21:15:00","04h 45m","2024-08-20 02:00:00",3.9,340.00,27
7188,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 52266","ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)","2024-08-19 21:30:00","05h 10m","2024-08-20 02:40:00",4.1,307.00,35
7189,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6333","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 21:30:00","04h 45m","2024-08-20 02:15:00",3.8,340.00,33
7190,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6533","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 21:30:00","05h 15m","2024-08-20 02:45:00",3.9,345.00,31
7191,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6458","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 21:45:00","04h 45m","2024-08-20 02:30:00",5,340.00,31
7192,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 52848","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)","2024-08-19 22:00:00","05h 00m","2024-08-20 03:00:00",2,340.00,4
7193,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6275","STAR LINER(NON-AC SLEEPER 2+1)","2024-08-19 22:00:00","04h 45m","2024-08-20 02:45:00",3.9,464.00,27
7194,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6626","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 22:15:00","04h 25m","2024-08-20 02:40:00",2.4,346.00,33
7195,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6355","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 22:30:00","04h 45m","2024-08-20 03:15:00",4.2,340.00,32
7196,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 52850","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 22:30:00","05h 00m","2024-08-20 03:30:00",4.1,340.00,29
7197,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 52968","ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)","2024-08-19 22:45:00","05h 15m","2024-08-20 04:00:00",3.8,307.00,35
7198,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6313","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 22:45:00","05h 00m","2024-08-20 03:45:00",3.8,340.00,32
7199,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6343","INDRA(A.C. Seater)","2024-08-19 23:00:00","04h 15m","2024-08-20 03:15:00",3.9,433.00,24
7200,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6746","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 23:15:00","05h 00m","2024-08-20 04:15:00",3.8,340.00,27
7201,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 6970","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 23:30:00","05h 00m","2024-08-20 04:30:00",3.9,340.00,30
7202,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 52268","ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)","2024-08-19 23:45:00","05h 15m","2024-08-20 05:00:00",4.3,307.00,25
7203,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"APSRTC - 52976","Super Luxury (Non AC Seater 2+2 Push Back)","2024-08-19 23:59:00","05h 01m","2024-08-20 05:00:00",3,340.00,26
7204,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)","2024-08-19 19:30:00","04h 05m","2024-08-19 23:35:00",4.7,399.00,5
7205,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"IntrCity SmartBus","A/C Sleeper (2+1)","2024-08-19 19:30:00","04h 35m","2024-08-20 00:05:00",4.5,399.00,6
7206,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"Sugama Tourist","NON A/C Sleeper (2+1)","2024-08-19 22:45:00","04h 15m","2024-08-20 03:00:00",4.6,750.00,10
7207,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)","2024-08-19 20:20:00","05h 10m","2024-08-20 01:30:00",4.9,793.00,4
7208,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"YAS TOURS AND TRAVELS","Volvo A/C Semi Sleeper (2+2)","2024-08-19 23:59:00","03h 31m","2024-08-20 03:30:00",3.4,800.00,22
7209,"Bangalore to Anantapur (andhra pradesh)",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)","2024-08-19 20:15:00","04h 30m","2024-08-20 00:45:00",4.3,399.00,3
